54.5,-23.5,-3.823,1.002
55.5,-23.5,-15.438,-19.391
56.5,-23.5,-30.431,-9.441
57.5,-23.5,-15.051,4.086
58.5,-23.5,1.344,-5.35
59.5,-23.5,1.779,2.965
60.5,-23.5,8.032,14.242
61.5,-23.5,4.658,-5.255
62.5,-23.5,16.211,-17.384
63.5,-23.5,18.387,0.907
64.5,-23.5,5.327,2.388
65.5,-23.5,3.08,6.296
66.5,-23.5,-6.201,11.232
67.5,-23.5,-12.041,-2.695
68.5,-23.5,-38.816,10.322
69.5,-23.5,-57.235,33.749
70.5,-23.5,-77.154,12.524
71.5,-23.5,-44.034,3.831
72.5,-23.5,-30.695,15.377
73.5,-23.5,-24.972,0.339
74.5,-23.5,-30.185,-15.023
75.5,-23.5,-48.094,-24.196
76.5,-23.5,-25.249,-17.72
77.5,-23.5,-11.839,0.45
78.5,-23.5,-13.126,-8.766
79.5,-23.5,6.101,-9.384
80.5,-23.5,0.015,6.411
81.5,-23.5,-1.184,7.979
82.5,-23.5,-0.751,22.803
83.5,-23.5,-1.58,29.515
84.5,-23.5,-4.222,19.53
85.5,-23.5,-21.441,13.693
86.5,-23.5,-13.596,3.895
87.5,-23.5,5.373,-8.324
88.5,-23.5,6.695,-12.323
89.5,-23.5,3.129,-0.708
90.5,-23.5,2.973,0.728
91.5,-23.5,-2.612,1.96
92.5,-23.5,-17.14,-13.818
93.5,-23.5,-21.268,-14.036
94.5,-23.5,-31.916,3.268
95.5,-23.5,-40.929,-18.973
96.5,-23.5,-25.563,-22.691
97.5,-23.5,-26.154,7.836
98.5,-23.5,-27.799,2.09
99.5,-23.5,-26.596,-7.02
100.5,-23.5,-34.541,7.993
101.5,-23.5,-33.283,6.505
102.5,-23.5,-23.522,-8.781
103.5,-23.5,-30.91,-8.578
104.5,-23.5,-13.687,-1.361
105.5,-23.5,-13.498,-1.314
106.5,-23.5,-13.094,-11.021
107.5,-23.5,-12.824,-10.32
108.5,-23.5,-2.727,0.547
109.5,-23.5,5.918,2.194
110.5,-23.5,6.493,3.376
111.5,-23.5,33.619,61.64
112.5,-23.5,73.101,9999
113.5,-23.5,9999,9999
114.5,-23.5,9999,9999
115.5,-23.5,9999,9999
116.5,-23.5,9999,9999
117.5,-23.5,9999,9999
118.5,-23.5,9999,9999
119.5,-23.5,9999,9999
30.5,-22.5,9999,9999
31.5,-22.5,9999,9999
32.5,-22.5,9999,9999
33.5,-22.5,9999,9999
34.5,-22.5,9999,9999
35.5,-22.5,8.833,9999
36.5,-22.5,-59.803,-91.132
37.5,-22.5,-57.818,-47.704
38.5,-22.5,-44.844,36.701
39.5,-22.5,-69.976,89.931
40.5,-22.5,-21.861,48.243
41.5,-22.5,-10.297,9999
42.5,-22.5,9999,9999
43.5,-22.5,9999,9999
44.5,-22.5,9999,9999
45.5,-22.5,9999,9999
46.5,-22.5,9999,9999
47.5,-22.5,9999,9999
48.5,-22.5,16.301,9999
49.5,-22.5,44.865,-61.596
50.5,-22.5,35.337,-82.811
51.5,-22.5,-7.153,-70.545
52.5,-22.5,-14.016,-39.626
53.5,-22.5,-25.032,-18.694
54.5,-22.5,-25.444,-0.157
55.5,-22.5,-29.739,17.422
56.5,-22.5,-56.254,11.611
57.5,-22.5,-39.569,-28.696
58.5,-22.5,-3.059,-21.152
59.5,-22.5,-4.092,4.201
60.5,-22.5,-3.78,6.169
61.5,-22.5,2.788,-7.001
62.5,-22.5,-4.842,-10.962
63.5,-22.5,-2.544,-2.249
64.5,-22.5,0.133,3.551
65.5,-22.5,-9.025,7.424
66.5,-22.5,-23.472,9.56
67.5,-22.5,-36.174,47.093
68.5,-22.5,-84.698,72.795
69.5,-22.5,-84.891,59.771
70.5,-22.5,-102.013,-2.281
71.5,-22.5,-111.946,-56.837
72.5,-22.5,-93.859,-27.869
73.5,-22.5,-59.747,-0.42
74.5,-22.5,-69.364,17.087
75.5,-22.5,-64.043,-7.851
76.5,-22.5,-58.701,-41.882
77.5,-22.5,-29.854,-21.787
78.5,-22.5,-0.327,-24.988
79.5,-22.5,-7.284,-13.234
80.5,-22.5,0.311,8.531
81.5,-22.5,8.463,12.549
82.5,-22.5,-2.475,21.409
83.5,-22.5,-0.315,18.874
84.5,-22.5,-2.57,37.309
85.5,-22.5,-16.838,27.565
86.5,-22.5,-6.113,-0.544
87.5,-22.5,-2.101,-12.015
88.5,-22.5,-2.561,-12.324
89.5,-22.5,-3.927,0.699
90.5,-22.5,-4.046,0.952
91.5,-22.5,-13.081,1.201
92.5,-22.5,-20.665,5.805
93.5,-22.5,-46.644,6.6
94.5,-22.5,-50.096,5.111
95.5,-22.5,-54.354,-16.42
96.5,-22.5,-74.425,-22.249
97.5,-22.5,-56.245,-10.567
98.5,-22.5,-26.095,-9.066
99.5,-22.5,-40.788,9.488
100.5,-22.5,-31.925,9.437
101.5,-22.5,-21.094,-11.912
102.5,-22.5,-38.027,-2.971
103.5,-22.5,-45.426,-1.487
104.5,-22.5,-54.06,-10.334
105.5,-22.5,-31.388,-1.531
106.5,-22.5,-14.216,-1.194
107.5,-22.5,-23.802,-20.976
108.5,-22.5,-23.691,-29.464
109.5,-22.5,-23.47,-7.545
110.5,-22.5,-22.429,2.74
111.5,-22.5,-69.457,78.248
112.5,-22.5,-57.889,164.622
113.5,-22.5,9999,9999
114.5,-22.5,9999,9999
115.5,-22.5,9999,9999
116.5,-22.5,9999,9999
117.5,-22.5,9999,9999
118.5,-22.5,9999,9999
119.5,-22.5,9999,9999
30.5,-21.5,9999,9999
31.5,-21.5,9999,9999
32.5,-21.5,9999,9999
33.5,-21.5,9999,9999
34.5,-21.5,9999,9999
35.5,-21.5,0.17,9999
36.5,-21.5,-16.606,-13.821
37.5,-21.5,-42.757,-4.749
38.5,-21.5,-59.429,26.155
39.5,-21.5,-19.708,5.045
40.5,-21.5,24.101,-10.954
41.5,-21.5,26.88,28.017
42.5,-21.5,9999,9999
43.5,-21.5,9999,9999
44.5,-21.5,9999,9999
45.5,-21.5,9999,9999
46.5,-21.5,9999,9999
47.5,-21.5,9999,9999
48.5,-21.5,17.526,9999
49.5,-21.5,17.754,-44.764
50.5,-21.5,-6.519,-50.509
51.5,-21.5,-4.253,-56.684
52.5,-21.5,-24.021,-23.287
53.5,-21.5,-33.153,-4.59
54.5,-21.5,-33.259,6.356
55.5,-21.5,-50.58,13.782
56.5,-21.5,-32.751,0.908
57.5,-21.5,-66.871,-55.318
58.5,-21.5,-54.112,-45.551
59.5,-21.5,-69.956,3.989
60.5,-21.5,-71.401,7.552
61.5,-21.5,-69.582,-4.444
62.5,-21.5,-56.238,-12.658
63.5,-21.5,-27.849,-4.611
64.5,-21.5,-42.509,9.835
65.5,-21.5,-28.542,33.243
66.5,-21.5,-51.547,42.512
67.5,-21.5,-94.438,65.821
68.5,-21.5,-75.459,65.742
69.5,-21.5,-86.408,55.622
70.5,-21.5,-60.041,43.794
71.5,-21.5,9999,-5.042
72.5,-21.5,-131.375,-42.091
73.5,-21.5,-103.767,-27.126
74.5,-21.5,-95.465,-11.289
75.5,-21.5,-59.989,-37.914
76.5,-21.5,-60.14,-57.371
77.5,-21.5,-50.517,-65.028
78.5,-21.5,-3.863,-34.73
79.5,-21.5,-22.479,-10.779
80.5,-21.5,-13.676,-10.797
81.5,-21.5,-5.811,11.683
82.5,-21.5,-3.859,34.305
83.5,-21.5,-13.062,31.758
84.5,-21.5,-44.757,39.486
85.5,-21.5,-21.806,18.66
86.5,-21.5,-25.017,-12.362
87.5,-21.5,6.085,-12.913
88.5,-21.5,-6.569,-11.165
89.5,-21.5,-5.593,0.908
90.5,-21.5,-5.74,11.054
91.5,-21.5,-13.858,20.753
92.5,-21.5,-45.244,22.848
93.5,-21.5,-50.214,17.977
94.5,-21.5,-39.325,12.157
95.5,-21.5,-39.084,6.958
96.5,-21.5,-47.782,-22.212
97.5,-21.5,-58.06,-45.837
98.5,-21.5,-55.55,-15.105
99.5,-21.5,-28.501,-0.985
100.5,-21.5,-8.316,-13.531
101.5,-21.5,-18.36,13.824
102.5,-21.5,-63.261,17.89
103.5,-21.5,-72.022,8.794
104.5,-21.5,-101.001,-17.215
105.5,-21.5,-93.462,-46.124
106.5,-21.5,-62.056,-20.331
107.5,-21.5,-43.551,-0.434
108.5,-21.5,-63.405,0.214
109.5,-21.5,-96.121,0.936
110.5,-21.5,-120.001,55.23
111.5,-21.5,-119.064,105.896
112.5,-21.5,-68.349,100.555
113.5,-21.5,8.853,9999
114.5,-21.5,9999,9999
115.5,-21.5,9999,9999
116.5,-21.5,9999,9999
117.5,-21.5,9999,9999
118.5,-21.5,9999,9999
119.5,-21.5,9999,9999
30.5,-20.5,9999,9999
31.5,-20.5,9999,9999
32.5,-20.5,9999,9999
33.5,-20.5,9999,9999
34.5,-20.5,9999,9999
